384,Glad He's Gone,Tove Lo,"Vania Heymann & Gal Muggia, video directors; Natan Schottenfels, video producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Tove%2BLo/Tove%2520Lo_1_1_1595838597.jpg?itok=QXFNtXGF
385,Homecoming,Beyoncé,"Beyoncé Knowles-Carter & Ed Burke, video directors; Steve Pamon & Erinn Williams, video producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Beyonc%25C3%25A9%2BKnowles/Beyonc%25C3%25A9_1_1_1597674429.jpg?itok=1jKGWBfF
386,Remember My Name,David Crosby,"A.J. Eaton, video director; Cameron Crowe, Michele Farinola & Greg Mariotti, video producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/David%2BCrosby/David%2520Crosby_1_1_1591283852.jpg?itok=3VsOtEJQ
387,Birth Of The Cool,(Miles Davis),"Stanley Nelson, video director; Nicole London, video producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/stanley_nelson.png?itok=-MNAiiVP
388,Shangri-La,(Various Artists),"Jeff Malmberg & Morgan Neville, video directors; Danny Breen, video producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/morgan_neville.png?itok=xD-0oBtl
389,This Is America,Childish Gambino,"Donald Glover & Ludwig Göransson, producers; Derek ""MixedByAli"" Ali, Kesha Lee, Riley Mackin, Shaan Singh & Alex Tumay, engineers/mixers; Mike Bozzi, mastering engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Childish%2BGambino/Childish%2520Gambino_1_1_1591112936.jpg?itok=AU_J_f8x
390,Golden Hour,Kacey Musgraves,"Ian Fitchuk, Kacey Musgraves & Daniel Tashian, producers; Craig Alvin & Shawn Everett, engineers/mixers; Ian Fitchuk, Kacey Musgraves & Daniel Tashian, songwriters; Greg Calbi & Steve Fallone, mastering engineers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kacey%2BMusgraves/Kacey%2520Musgraves_1_1_1578384727.jpg?itok=OQQ3rnwH
391,Dua Lipa,Dua Lipa,,
392,Joanne (Where Do You Think You're Goin'?),Lady Gaga,Lady Gaga,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lady%2BGaga/Lady%2520Gaga_1_1_1594731362.jpg?itok=O8WmBmXy
393,Shallow,Lady Gaga & Bradley Cooper,Lady Gaga & Bradley Cooper,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lady%2BGaga/Lady%2520Gaga_1_1_1594731362.jpg?itok=O8WmBmXy
394,My Way,Willie Nelson,"Buddy Cannon & Matt Rollings, producers; Tony Castle, Steve Chadie & Ed Cherney, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Willie%2BNelson/Willie%2520Nelson_1_1_1578385381.jpg?itok=Dc-WqO_x
395,Sweetener,Ariana Grande,"Pharrell Williams, producer; Mike Larson, engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ariana%2BGrande/Ariana%2520Grande_1_1_1578384678.jpg?itok=Amj90j13
396,Electricity,Silk City & Dua Lipa Featuring Diplo & Mark Ronson,"Jarami, Alex Metric, Riton & Silk City, producers; Josh Gudwin, mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Silk%2BCity/Silk%2520City_1_1_1581628566.jpg?itok=AbWKBXwp
397,Woman Worldwide,Justice,"Justice, producers; Justice, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Justice/Justice_1_1_1575363094.jpg?itok=NoZFQoef
398,Steve Gadd Band,Steve Gadd Band,"Rich Breen, engineer/mixer",
399,When Bad Does Good,Chris Cornell,Chris Cornell,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Chris%2BCornell/Chris%2520Cornell_1_1_1596467945.jpg?itok=KmGk0Oi4
400,Electric Messiah,High On Fire,High On Fire,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/High%2BOn%2BFire/High%2520On%2520Fire_1_1_1581552230.jpg?itok=OngDSVSw
401,Masseduction,"Jack Antonoff & Annie Clark, songwriters (St. Vincent)","Jack Antonoff & Annie Clark, songwriters (St. Vincent)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/jack.png?itok=qPWzu57c
402,From The Fires,Greta Van Fleet,"Herschel Boone, Al Sutton & Marlon Young, producers; Al Sutton, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Greta%2BVan%2BFleet/Greta%2520Van%2520Fleet_1_1_1578384393.jpg?itok=CN-WN5iB
403,Colors,Beck,"Beck & Greg Kurstin, producers; Julian Burg, Serban Ghenea, David Greenbaum, John Hanes, Greg Kurstin, Florian Lagatta, Cole M.G.N., Alex Pasco, Jesse Shatkin, Darrel Thorp & Cassidy Turbin, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Beck/Beck_1_1_1578385706.jpg?itok=mG8JgiRs
404,Best Part,H.E.R. Featuring Daniel Caesar,H.E.R. Featuring Daniel Caesar,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/H.E.R./H.E.R._1_1_1594631035.jpg?itok=ClJe-2MN
405,Bet Ain't Worth The Hand,Leon Bridges,Leon Bridges,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Leon%2BBridges/Leon%2520Bridges_1_1_1578384624.jpg?itok=8bistHNE
406,How Deep Is Your Love,PJ Morton Featuring Yebba,PJ Morton Featuring Yebba,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/PJ%2BMorton/PJ%2520Morton_1_1_1581553476.jpg?itok=jl8z_7qP
407,Boo'd Up,"Larrance Dopson, Joelle James, Ella Mai & Dijon McFarlane, songwriters (Ella Mai)","Larrance Dopson, Joelle James, Ella Mai & Dijon McFarlane, songwriters (Ella Mai)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Joelle%2BJames/Joelle%2520James_1_1_1581553786.jpg?itok=pKQBqpQq
408,Everything Is Love,The Carters,"The Carters, producers; Gimel ""Young Guru"" Keaton & Stuart White, engineers/mixers",
409,H.E.R.,H.E.R.,"Darhyl ""DJ"" Camper, David ""Swagg R'Celius"" Harris, H.E.R., Walter Jones & Jeff Robinson, producers; Mikinari Tsutsumi, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/H.E.R./H.E.R._1_1_1594631035.jpg?itok=ClJe-2MN
410,King's Dead,"Kendrick Lamar, Jay Rock, Future & James Blake","Kendrick Lamar, Jay Rock, Future & James Blake",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kendrick%2BLamar/Kendrick%2520Lamar_1_1_1596249253.jpg?itok=yNvRDP1Y
411,Bubblin,Anderson .Paak,Anderson .Paak,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Anderson%2B.Paak/Anderson%2520.Paak_1_1_1581551893.jpg?itok=uYzYyy-g
412,God's Plan,"Aubrey Graham, Daveon Jackson, Brock Korsan, Ron LaTour, Matthew Samuels & Noah Shebib, songwriters (Drake)","Aubrey Graham, Daveon Jackson, Brock Korsan, Ron LaTour, Matthew Samuels & Noah Shebib, songwriters (Drake)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Drake/Drake_1_1_1594066654.jpg?itok=SV_b8VHJ
413,Invasion Of Privacy,Cardi B,"Leslie Brathwaite & Evan LaRay, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Cardi%2BB/Cardi%2520B_1_1_1581552048.jpg?itok=KP1P0IP1
414,Butterflies,Kacey Musgraves,Kacey Musgraves,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kacey%2BMusgraves/Kacey%2520Musgraves_1_1_1578384727.jpg?itok=OQQ3rnwH
415,Tequila,Dan + Shay,Dan + Shay,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dan%2B%252B%2BShay/Dan%2520%252B%2520Shay_1_1_1595519839.jpg?itok=YuZpUbdu
416,Space Cowboy,"Luke Laird, Shane McAnally & Kacey Musgraves, songwriters (Kacey Musgraves)","Luke Laird, Shane McAnally & Kacey Musgraves, songwriters (Kacey Musgraves)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Shane%2BMcAnally/Shane%2520McAnally_1_1_1597164659.jpg?itok=TO5X2jQ0
417,Opium Moon,Opium Moon,"Opium Moon, producers; Lucas Fehring & Jeff Gartenbaum, engineers/mixers",
418,Don't Fence Me In,"John Daversa, soloist","John Daversa, soloist",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/John%2BDaversa/John%2520Daversa_1_1_1575357407.jpg?itok=bdXZDJLO
419,The Window,Cécile McLorin Salvant,"Sullivan Fortner, Al Pryor & Cécile McLorin Salvant, producers; Todd Whitelock, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/C%25C3%25A9cile%2BMcLorin%2BSalvant/Cecile%2520McLorin%2520Salvant_1_1_1588264786.jpg?itok=ZI5BvUzC
420,Emanon,The Wayne Shorter Quartet,"Don Was, producer; Rob Griffin, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Don%2BWas/Don%2520Was_1_1_1597166605.jpg?itok=VjPdbASx
421,"American Dreamers: Voices Of Hope, Music Of Freedom",John Daversa Big Band Featuring DACA Artists,"Doug Davis & Kabir Sehgal, producers; Oscar Autie, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Doug%2BDavis/Doug%2520Davis_1_1_1581642927.jpg?itok=tFmHTF79
422,Back To The Sunset,Dafnis Prieto Big Band,"Eric Oberstein, producer; Joe Marciano & Max Ross, engineers/mixers",
423,Never Alone,"Tori Kelly Featuring Kirk Franklin; Kirk Franklin & Victoria Kelly, songwriters","Tori Kelly Featuring Kirk Franklin; Kirk Franklin & Victoria Kelly, songwriters",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Tori%2BKelly/Tori%2520Kelly_1_1_1594739766.jpg?itok=LfN3g0_f
424,You Say,"Lauren Daigle; Lauren Daigle, Jason Ingram & Paul Mabury, songwriters","Lauren Daigle; Lauren Daigle, Jason Ingram & Paul Mabury, songwriters",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lauren%2BDaigle/Lauren%2520Daigle_1_1_1595415610.jpg?itok=e8j0Bu5A
425,Hiding Place,Tori Kelly,"Kirk Franklin, Ronald Hill & Max Stark, producers; Rob Chiarelli & Michael Havens, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Tori%2BKelly/Tori%2520Kelly_1_1_1594739766.jpg?itok=LfN3g0_f
426,Look Up Child,Lauren Daigle,"Jason Ingram & Paul Mabury, producers; Mark Endert & Buckley Miller, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lauren%2BDaigle/Lauren%2520Daigle_1_1_1595415610.jpg?itok=e8j0Bu5A
427,Unexpected,Jason Crabb,"Jay DeMarcus, producer; Derek Bason, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jason%2BCrabb/Jason%2520Crabb_1_1_1581557998.jpg?itok=kXAxOT8q
428,Sincera,Claudia Brant,"Cheche Alara & Antonio ""Moogie"" Canazio, producers; Antonio ""Moogie"" Canazio, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Cheche%2BAlara/Cheche%2520Alara_1_1_1581561845.jpg?itok=QFY1ENqe
429,Aztlán,Zoé,"Phil Vinall & Zoé, producers; Juan Sebastian Rodriguez & Craig Silvey, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Zo%25C3%25A9/Zo%25C3%25A9_1_1_1596099458.jpg?itok=BSzlRylW
430,¡México Por Siempre!,Luis Miguel,"Luis Miguel & David Reitzas, producers; David Reitzas & Jess Sutcliffe, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Luis%2BMiguel/Luis%2520Miguel_1_1_1581556466.jpg?itok=yzp0imhA
431,Anniversary,Spanish Harlem Orchestra,"Doug Beavers, producer; Kyle Cassel & Guido Diaz, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Doug%2BBeavers/Doug%2520Beavers_1_1_1581558730.jpg?itok=88HuCIGb
432,The Joke,Brandi Carlile,Brandi Carlile,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Brandi%2BCarlile/Brandi%2520Carlile_1_1_1597247043.jpg?itok=5265JEVE
433,"By The Way, I Forgive You",Brandi Carlile,"Dave Cobb & Shooter Jennings, producers; Eddie Spear, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Brandi%2BCarlile/Brandi%2520Carlile_1_1_1597247043.jpg?itok=5265JEVE
434,The Travelin' McCourys,The Travelin' McCourys,"The Travelin' McCourys, producers; Sean Sullivan, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/The%2BTravelin%2527%2BMcCourys/The%2520Travelin%2527%2520McCourys_1_1_1594938701.jpg?itok=2VZ_f4ff
435,The Blues Is Alive And Well,Buddy Guy,Buddy Guy,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Buddy%2BGuy/Buddy%2520Guy_1_1_1578385468.jpg?itok=RKQ3HiK-
436,Please Don't Be Dead,Fantastic Negrito,"Fantastic Negrito, producer; Nahuel Bronzini, Alexandro ""Migui"" Maloles & Matt Winegar, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Fantastic%2BNegrito/Fantastic%2520Negrito_1_1_1575357373.jpg?itok=3hYD10aD
437,All Ashore,Punch Brothers,"Punch Brothers, producers; Jason Wormer, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Punch%2BBrothers/Punch%2520Brothers_1_1_1594671548.jpg?itok=SqQ5PyYx
438,No 'Ane'i,Kalani Pe'a,"Allan B. Cool, Kalani Pe'a & Dave Tucciarone, producers; Dave Tucciarone, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kalani%2BPe%2527a/Kalani%2520Pe%2527a_1_1_1581553494.jpg?itok=rAnFwS_R
439,44/876,Sting & Shaggy,"Sting International, producer; Tony Lake & Robert Orton, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Sting/Sting_1_1_1578385091.jpg?itok=W4VkSShX
440,Freedom,Soweto Gospel Choir,"Diniloxolo Ndlakuse, producer; Gabs Agostino, Tarick Joseph, Richard Mitchell & Oyama Songo, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Soweto%2BGospel%2BChoir/Soweto%2520Gospel%2520Choir_1_1_1581629382.jpg?itok=kUiaTG4e
441,All The Sounds,Lucy Kalantari & The Jazz Cats,"Denise Barbarita, engineer/mixer",
442,Faith  - A Journey For All,Jimmy Carter,"Elisa Shokoff, producer; Rick Bradley & John St. Denis, engineers/mixers",
443,Equanimity & The Bird Revelation,Dave Chappelle,"Rikki Hughes, Stan Lathan, Sina Sadighi, Carla Sims & Geof Wills, producers; Brian Riordan, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dave%2BChappelle/Dave%2520Chappelle_1_1_1581629380.jpg?itok=3HV8iP_8
444,The Band's Visit,"Etai Benson, Adam Kantor, Katrina Lenk & Ari'el Stachel, principal soloists; Dean Sharenow & David Yazbek, producers; David Yazbek, composer & lyricist (Original Broadway Cast); Dean Sharenow, engineer/mixer","Etai Benson, Adam Kantor, Katrina Lenk & Ari'el Stachel, principal soloists; Dean Sharenow & David Yazbek, producers; David Yazbek, composer & lyricist (Original Broadway Cast); Dean Sharenow, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Adam%2BKantor/Adam%2520Kantor_1_1_1581657283.jpg?itok=EFFpMzxK
445,The Greatest Showman,Hugh Jackman (& Various Artists),"Alex Lacamoire, Benj Pasek, Justin Paul & Greg Wells, compilation producers; Derik Lee, Ian MacGregor & Greg Wells, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Hugh%2BJackman/Hugh%2520Jackman_1_1_1600072433Muzooka.jpg?itok=QC-uhq-7
446,Black Panther,"Ludwig Göransson, composer; Ludwig Göransson, producer; Chris Fogel, engineer/mixer","Ludwig Göransson, composer; Ludwig Göransson, producer; Chris Fogel, engineer/mixer",
447,Blut Und Boden (Blood And Soil),"Terence Blanchard, composer (Terence Blanchard)","Terence Blanchard, composer (Terence Blanchard)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Terence%2BBlanchard/Terence%2520Blanchard_1_1_1581553525.jpg?itok=gNLy5qGf
448,Stars And Stripes Forever,"John Daversa, arranger (John Daversa Big Band Featuring DACA Artists)","John Daversa, arranger (John Daversa Big Band Featuring DACA Artists)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/John%2BDaversa/John%2520Daversa_1_1_1575357407.jpg?itok=bdXZDJLO
449,Spiderman Theme,"Mark Kibble, Randy Waldman & Justin Wilson, arrangers (Randy Waldman Featuring Take 6 & Chris Potter)","Mark Kibble, Randy Waldman & Justin Wilson, arrangers (Randy Waldman Featuring Take 6 & Chris Potter)",
450,"Squeeze Box: The Complete Works Of ""Weird Al"" Yankovic","Meghan Foley, Annie Stoll & Al Yankovic, art directors (""Weird Al"" Yankovic)","Meghan Foley, Annie Stoll & Al Yankovic, art directors (""Weird Al"" Yankovic)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/weird_al_yankovic_spotlight_510334176.png?itok=u7SwDHr0
451,Voices Of Mississippi: Artists And Musicians Documented By William Ferris,"David Evans, album notes writer (Various Artists)","David Evans, album notes writer (Various Artists)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/David%2BEvans/David%2520Evans_1_1_1581636058.jpg?itok=4Fpz73xr
452,Pharrell Williams,Pharrell Williams,,
453,Walking Away (Mura Masa Remix),"Alex Crossan, remixer (Haim)","Alex Crossan, remixer (Haim)",
454,Eye In The Sky - 35th Anniversary Edition,"Alan Parsons, surround mix engineer; Dave Donnelly, PJ Olsson & Alan Parsons, surround mastering engineers; Alan Parsons, surround producer (The Alan Parsons Project)","Alan Parsons, surround mix engineer; Dave Donnelly, PJ Olsson & Alan Parsons, surround mastering engineers; Alan Parsons, surround producer (The Alan Parsons Project)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Alan%2BParsons/Alan%2520Parsons_1_1_1588264807.jpg?itok=ia9VJpOP
455,Shostakovich: Symphonies Nos. 4 & 11,"Shawn Murphy & Nick Squire, engineers; Tim Martyn, mastering engineer (Andris Nelsons & Boston Symphony Orchestra)","Shawn Murphy & Nick Squire, engineers; Tim Martyn, mastering engineer (Andris Nelsons & Boston Symphony Orchestra)",
456,Bates: The (R)evolution Of Steve Jobs,"Michael Christie, conductor; Sasha Cooke, Jessica E. Jones, Edward Parks, Garrett Sorenson & Wei Wu; Elizabeth Ostrow, producer (The Santa Fe Opera Orchestra); Mark Donahue & Dirk Sobotka, engineers; Mark Donahue, mixer","Michael Christie, conductor; Sasha Cooke, Jessica E. Jones, Edward Parks, Garrett Sorenson & Wei Wu; Elizabeth Ostrow, producer (The Santa Fe Opera Orchestra); Mark Donahue & Dirk Sobotka, engineers; Mark Donahue, mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Michael%2BChristie/Michael%2520Christie_1_1_1581628953.jpg?itok=QuY0wmmU
